timestamp,WashingMachine_kW,Dishwasher_kW,Dryer_kW,WaterHeater_kW,Total_kW
2025-01-05 09:15:00,0.043,0.0,0.032,0.103,0.178
2025-01-05 09:30:00,0.0,0.0,0.007,0.146,0.153
2025-01-05 09:45:00,0.026,0.013,0.019,0.117,0.175
2025-01-05 10:00:00,0.0,0.0,0.022,0.093,0.115
2025-01-05 10:15:00,0.0,0.07,0.0,0.126,0.196
2025-01-05 10:30:00,0.008,0.02,0.046,0.131,0.205
2025-01-05 10:45:00,0.007,0.019,0.022,0.097,0.145
2025-01-05 11:00:00,0.036,0.0,0.015,1.876,1.927
2025-01-05 11:15:00,0.0,0.0,0.016,2.013,2.029
2025-01-05 11:30:00,0.0,0.0,0.035,0.039,0.074
2025-01-05 11:45:00,0.0,0.0,0.006,0.07,0.076
2025-01-05 12:00:00,0.028,0.012,0.029,0.072,0.141
2025-01-05 12:15:00,0.0,0.0,0.023,0.075,0.098
2025-01-05 12:30:00,0.021,0.0,0.0,0.086,0.107
2025-01-05 12:45:00,0.022,0.028,2.662,0.079,2.791
2025-01-05 13:00:00,0.0,0.0,2.626,0.083,2.709
2025-01-05 13:15:00,0.0,0.0,2.573,0.092,2.665
2025-01-05 13:30:00,0.0,0.0,2.472,0.076,2.548
2025-01-05 13:45:00,0.016,0.001,0.206,0.066,0.289
2025-01-05 14:00:00,0.0,0.0,0.024,0.115,0.139
2025-01-05 14:15:00,0.001,0.01,0.03,0.085,0.126
2025-01-05 14:30:00,0.027,0.026,0.0,0.1,0.153
2025-01-05 14:45:00,0.0,0.007,0.024,0.094,0.125
2025-01-05 15:00:00,0.014,0.013,0.0,0.097,0.124
2025-01-05 15:15:00,0.05,0.0,0.029,0.138,0.217
2025-01-05 15:30:00,0.015,0.049,0.033,0.063,0.16
2025-01-05 15:45:00,0.0,0.013,0.018,0.107,0.138
2025-01-05 16:00:00,0.008,0.0,0.04,0.08,0.128
2025-01-05 16:15:00,0.027,0.011,0.006,1.636,1.68
2025-01-05 16:30:00,0.0,0.007,0.012,0.04,0.059
2025-01-05 16:45:00,0.003,0.007,0.023,0.107,0.14
2025-01-05 17:00:00,0.631,0.0,0.0,0.066,0.697
2025-01-05 17:15:00,0.618,0.0,0.0,0.092,0.71
2025-01-05 17:30:00,1.848,0.0,0.048,0.092,1.988
2025-01-05 17:45:00,1.834,0.022,0.0,0.129,1.985
2025-01-05 18:00:00,1.883,0.064,0.0,0.079,2.026
2025-01-05 18:15:00,0.406,0.022,0.01,0.125,0.563
2025-01-05 18:30:00,0.412,0.0,0.02,2.069,2.501
2025-01-05 18:45:00,0.322,0.614,0.0,0.178,1.114
2025-01-05 19:00:00,0.015,1.2,0.012,0.09,1.317
2025-01-05 19:15:00,0.0,2.393,0.05,0.103,2.546
2025-01-05 19:30:00,0.0,3.623,0.004,0.104,3.731
2025-01-05 19:45:00,0.017,3.655,0.0,2.093,5.765
2025-01-05 20:00:00,0.0,2.288,0.0,2.058,4.346
2025-01-05 20:15:00,0.018,0.783,0.0,2.092,2.893
2025-01-05 20:30:00,0.008,0.738,0.0,2.082,2.828
2025-01-05 20:45:00,0.047,0.304,0.0,0.03,0.381
2025-01-05 21:00:00,0.003,0.0,0.015,0.042,0.06
2025-01-05 21:15:00,0.019,0.037,0.0,1.677,1.733
2025-01-05 21:30:00,0.0,0.067,0.042,0.062,0.171
2025-01-05 21:45:00,0.002,0.0,0.0,0.091,0.093
2025-01-05 22:00:00,0.0,0.0,0.07,0.068,0.138
2025-01-05 22:15:00,0.0,0.0,0.047,0.069,0.116
2025-01-05 22:30:00,0.043,0.0,0.0,0.062,0.105
2025-01-05 22:45:00,0.0,0.0,0.003,0.005,0.008
2025-01-05 23:00:00,0.0,0.007,0.051,0.057,0.115
2025-01-05 23:15:00,0.0,0.035,0.01,0.085,0.13
2025-01-05 23:30:00,0.0,0.0,0.0,0.081,0.081
2025-01-05 23:45:00,0.02,0.045,0.011,0.061,0.137
2025-01-06 00:00:00,0.0,0.0,0.042,0.064,0.106
2025-01-06 00:15:00,0.044,0.0,0.0,0.01,0.054
2025-01-06 00:30:00,0.0,0.033,0.026,0.046,0.105
2025-01-06 00:45:00,0.012,0.0,0.0,0.011,0.023
2025-01-06 01:00:00,0.004,0.01,0.058,0.071,0.143
2025-01-06 01:15:00,0.024,0.069,0.0,0.049,0.142
2025-01-06 01:30:00,0.047,0.006,0.026,0.085,0.164
2025-01-06 01:45:00,0.033,0.078,0.022,0.052,0.185
2025-01-06 02:00:00,0.006,0.0,0.0,0.084,0.09
2025-01-06 02:15:00,0.0,0.0,0.0,0.098,0.098
2025-01-06 02:30:00,0.003,0.0,0.002,1.852,1.857
2025-01-06 02:45:00,0.015,0.0,0.023,1.79,1.828
2025-01-06 03:00:00,0.0,0.0,0.027,0.042,0.069
2025-01-06 03:15:00,0.035,0.0,0.0,1.784,1.819
2025-01-06 03:30:00,0.0,0.0,0.0,1.702,1.702
2025-01-06 03:45:00,0.0,0.0,0.0,0.069,0.069
2025-01-06 04:00:00,0.024,0.037,0.0,0.0,0.061
2025-01-06 04:15:00,0.0,0.0,0.093,0.032,0.125
2025-01-06 04:30:00,0.0,0.0,0.0,0.04,0.04
2025-01-06 04:45:00,0.0,0.0,0.0,0.067,0.067
2025-01-06 05:00:00,0.0,0.05,0.0,0.029,0.079
2025-01-06 05:15:00,0.026,0.0,0.008,0.035,0.069
2025-01-06 05:30:00,0.028,0.001,0.019,0.025,0.073
2025-01-06 05:45:00,0.0,0.043,0.008,0.054,0.105
2025-01-06 06:00:00,0.028,0.0,0.011,0.031,0.07
2025-01-06 06:15:00,0.0,0.0,0.0,1.991,1.991
2025-01-06 06:30:00,0.0,0.0,0.0,1.959,1.959
2025-01-06 06:45:00,0.0,0.0,0.0,2.176,2.176
2025-01-06 07:00:00,0.0,0.0,0.034,2.154,2.188
2025-01-06 07:15:00,0.032,0.0,0.053,2.096,2.181
2025-01-06 07:30:00,0.0,0.0,0.034,0.076,0.11
2025-01-06 07:45:00,0.0,0.012,0.044,0.102,0.158
2025-01-06 08:00:00,0.026,0.041,0.0,0.059,0.126
2025-01-06 08:15:00,0.002,0.043,0.022,0.041,0.108
2025-01-06 08:30:00,0.0,0.0,0.059,0.097,0.156
2025-01-06 08:45:00,0.03,0.0,0.0,0.044,0.074
2025-01-06 09:00:00,0.004,0.0,0.001,0.086,0.091
2025-01-06 09:15:00,0.012,0.028,0.061,0.051,0.152
2025-01-06 09:30:00,0.0,0.022,0.0,0.073,0.095
2025-01-06 09:45:00,0.0,0.042,0.026,0.054,0.122
2025-01-06 10:00:00,0.0,0.0,0.0,0.03,0.03
2025-01-06 10:15:00,0.0,0.028,0.0,0.055,0.083
2025-01-06 10:30:00,0.0,0.027,0.041,0.079,0.147
2025-01-06 10:45:00,0.0,0.0,0.01,0.055,0.065
2025-01-06 11:00:00,0.029,0.041,0.0,0.0,0.07
2025-01-06 11:15:00,0.01,0.0,0.0,0.077,0.087
2025-01-06 11:30:00,0.0,0.0,0.0,0.044,0.044
2025-01-06 11:45:00,0.0,0.034,0.0,0.087,0.121
2025-01-06 12:00:00,0.0,0.0,0.0,0.013,0.013
2025-01-06 12:15:00,0.0,0.017,0.056,0.0,0.073
2025-01-06 12:30:00,0.0,0.0,0.0,0.072,0.072
2025-01-06 12:45:00,0.009,0.011,0.0,0.067,0.087
2025-01-06 13:00:00,0.0,0.002,0.023,0.041,0.066
2025-01-06 13:15:00,0.0,0.0,0.0,0.066,0.066
2025-01-06 13:30:00,0.0,0.0,0.048,0.029,0.077
2025-01-06 13:45:00,0.0,0.0,0.008,0.038,0.046
2025-01-06 14:00:00,0.011,0.0,0.006,0.065,0.082
2025-01-06 14:15:00,0.011,0.058,0.039,0.015,0.123
2025-01-06 14:30:00,0.0,0.044,0.0,0.061,0.105
2025-01-06 14:45:00,0.0,0.046,0.0,0.032,0.078
2025-01-06 15:00:00,0.024,0.0,0.005,0.087,0.116
2025-01-06 15:15:00,0.022,0.008,0.036,0.078,0.144
2025-01-06 15:30:00,0.031,0.0,0.0,0.043,0.074
2025-01-06 15:45:00,0.002,0.0,0.0,0.109,0.111
2025-01-06 16:00:00,0.02,0.019,0.0,0.052,0.091
2025-01-06 16:15:00,0.0,0.0,0.0,0.017,0.017
2025-01-06 16:30:00,0.0,0.039,0.0,0.056,0.095
2025-01-06 16:45:00,0.061,0.0,0.0,0.0,0.061
2025-01-06 17:00:00,0.02,0.0,0.0,0.047,0.067
2025-01-06 17:15:00,0.0,0.046,0.04,0.083,0.169
2025-01-06 17:30:00,0.0,0.002,0.0,1.618,1.62
2025-01-06 17:45:00,0.0,0.015,0.0,1.614,1.629
2025-01-06 18:00:00,0.009,0.065,0.0,0.035,0.109
2025-01-06 18:15:00,0.0,0.0,0.062,0.043,0.105
2025-01-06 18:30:00,0.001,0.028,0.0,0.027,0.056
2025-01-06 18:45:00,0.624,0.0,0.0,0.045,0.669
2025-01-06 19:00:00,0.574,0.0,0.011,1.588,2.173
2025-01-06 19:15:00,1.781,0.014,0.066,1.642,3.503
2025-01-06 19:30:00,1.797,0.037,0.048,0.04,1.922
2025-01-06 19:45:00,1.781,0.588,0.008,0.028,2.405
2025-01-06 20:00:00,0.393,0.627,0.032,2.264,3.316
2025-01-06 20:15:00,0.424,1.719,0.016,2.193,4.352
2025-01-06 20:30:00,0.355,1.735,0.0,2.305,4.395
2025-01-06 20:45:00,0.0,1.761,0.0,2.327,4.088
2025-01-06 21:00:00,0.0,0.43,0.0,0.011,0.441
2025-01-06 21:15:00,0.0,0.416,0.0,0.059,0.475
2025-01-06 21:30:00,0.055,0.291,0.0,1.526,1.872
2025-01-06 21:45:00,0.0,0.0,0.007,0.034,0.041
2025-01-06 22:00:00,0.0,0.011,0.002,0.073,0.086
2025-01-06 22:15:00,0.0,0.0,0.0,0.044,0.044
2025-01-06 22:30:00,0.028,0.017,0.0,0.082,0.127
2025-01-06 22:45:00,0.0,0.037,0.0,0.065,0.102
2025-01-06 23:00:00,0.009,0.0,0.0,0.031,0.04
2025-01-06 23:15:00,0.006,0.0,0.001,0.059,0.066
2025-01-06 23:30:00,0.033,0.018,0.0,0.055,0.106
2025-01-06 23:45:00,0.0,0.003,0.0,0.038,0.041
2025-01-07 00:00:00,0.0,0.0,0.0,0.11,0.11
2025-01-07 00:15:00,0.0,0.0,0.028,0.063,0.091
2025-01-07 00:30:00,0.035,0.0,0.035,0.052,0.122
2025-01-07 00:45:00,0.059,0.005,0.0,0.09,0.154
2025-01-07 01:00:00,0.0,0.031,0.002,0.079,0.112
2025-01-07 01:15:00,0.011,0.0,0.001,0.046,0.058
2025-01-07 01:30:00,0.0,0.022,0.0,0.08,0.102
2025-01-07 01:45:00,0.0,0.017,0.0,0.067,0.084
2025-01-07 02:00:00,0.048,0.032,0.0,0.038,0.118
2025-01-07 02:15:00,0.0,0.0,0.0,0.081,0.081
2025-01-07 02:30:00,0.0,0.006,0.019,0.125,0.15
2025-01-07 02:45:00,0.0,0.0,0.033,0.145,0.178
2025-01-07 03:00:00,0.031,0.0,0.052,3.898,3.981
2025-01-07 03:15:00,0.036,0.0,0.0,1.982,2.018
2025-01-07 03:30:00,0.062,0.0,0.0,1.968,2.03
2025-01-07 03:45:00,0.031,0.027,0.021,0.086,0.165
2025-01-07 04:00:00,0.0,0.023,0.0,0.039,0.062
2025-01-07 04:15:00,0.021,0.013,0.021,0.095,0.15
2025-01-07 04:30:00,0.0,0.0,0.0,0.029,0.029
2025-01-07 04:45:00,0.0,0.0,0.005,1.825,1.83
2025-01-07 05:00:00,0.03,0.0,0.007,0.106,0.143
2025-01-07 05:15:00,0.0,0.0,0.0,0.081,0.081
2025-01-07 05:30:00,0.045,0.0,0.0,0.01,0.055
2025-01-07 05:45:00,0.02,0.004,0.0,0.102,0.126
2025-01-07 06:00:00,0.0,0.055,0.017,1.894,1.966
2025-01-07 06:15:00,0.0,0.039,0.014,1.854,1.907
2025-01-07 06:30:00,0.026,0.0,0.02,0.139,0.185
2025-01-07 06:45:00,0.008,0.004,0.0,0.115,0.127
2025-01-07 07:00:00,0.04,0.0,0.0,2.378,2.418
2025-01-07 07:15:00,0.0,0.0,0.045,2.408,2.453
2025-01-07 07:30:00,0.049,0.0,0.0,2.453,2.502
2025-01-07 07:45:00,0.0,0.032,0.0,0.096,0.128
2025-01-07 08:00:00,0.0,0.01,0.0,0.146,0.156
2025-01-07 08:15:00,0.0,0.005,0.012,0.115,0.132
2025-01-07 08:30:00,0.0,0.015,0.032,0.047,0.094
2025-01-07 08:45:00,0.002,0.01,0.014,0.153,0.179
2025-01-07 09:00:00,0.0,0.028,0.0,2.024,2.052
2025-01-07 09:15:00,0.055,0.0,0.056,0.103,0.214
2025-01-07 09:30:00,0.026,0.007,0.021,0.089,0.143
2025-01-07 09:45:00,0.0,0.0,0.01,0.088,0.098
2025-01-07 10:00:00,0.0,0.0,0.0,0.04,0.04
2025-01-07 10:15:00,0.0,0.0,0.0,0.147,0.147
2025-01-07 10:30:00,0.015,0.0,0.013,0.095,0.123
2025-01-07 10:45:00,0.028,0.0,0.0,0.091,0.119
2025-01-07 11:00:00,0.0,0.0,0.0,0.026,0.026
2025-01-07 11:15:00,0.023,0.041,0.019,0.088,0.171
2025-01-07 11:30:00,0.067,0.0,0.0,0.133,0.2
2025-01-07 11:45:00,0.018,0.0,0.0,0.104,0.122
2025-01-07 12:00:00,0.031,0.0,0.045,0.053,0.129
2025-01-07 12:15:00,0.018,0.0,0.0,0.05,0.068
2025-01-07 12:30:00,0.0,0.0,0.0,0.128,0.128
2025-01-07 12:45:00,0.019,0.0,0.007,0.071,0.097
2025-01-07 13:00:00,0.0,0.015,0.035,0.061,0.111
2025-01-07 13:15:00,0.0,0.0,0.008,0.125,0.133
2025-01-07 13:30:00,0.0,0.001,0.0,0.052,0.053
2025-01-07 13:45:00,0.057,0.034,0.0,0.076,0.167
2025-01-07 14:00:00,0.044,0.0,0.01,0.071,0.125
2025-01-07 14:15:00,0.0,0.013,0.0,0.075,0.088
2025-01-07 14:30:00,0.0,0.042,0.047,0.089,0.178
2025-01-07 14:45:00,0.025,0.023,0.016,0.126,0.19
2025-01-07 15:00:00,0.017,0.0,0.0,0.11,0.127
2025-01-07 15:15:00,0.017,0.0,0.007,0.072,0.096
2025-01-07 15:30:00,0.0,0.05,0.0,0.059,0.109
2025-01-07 15:45:00,0.013,0.0,0.013,0.075,0.101
2025-01-07 16:00:00,0.059,0.0,0.012,0.086,0.157
2025-01-07 16:15:00,0.0,0.0,0.032,0.05,0.082
2025-01-07 16:30:00,0.014,0.004,0.0,0.065,0.083
2025-01-07 16:45:00,0.0,0.015,0.013,0.028,0.056
2025-01-07 17:00:00,0.01,0.0,0.01,0.1,0.12
2025-01-07 17:15:00,0.07,0.035,0.029,0.07,0.204
2025-01-07 17:30:00,0.0,0.0,0.018,0.087,0.105
2025-01-07 17:45:00,0.0,0.042,0.009,0.082,0.133
2025-01-07 18:00:00,0.039,0.026,0.0,0.114,0.179
2025-01-07 18:15:00,0.0,0.05,0.0,0.066,0.116
2025-01-07 18:30:00,0.01,0.0,0.024,0.139,0.173
2025-01-07 18:45:00,0.019,0.0,0.029,0.063,0.111
2025-01-07 19:00:00,0.011,0.017,0.0,0.069,0.097
2025-01-07 19:15:00,0.016,0.015,0.056,2.251,2.338
2025-01-07 19:30:00,0.054,0.008,0.003,2.278,2.343
2025-01-07 19:45:00,0.002,0.0,0.024,2.287,2.313
2025-01-07 20:00:00,0.0,0.042,0.0,2.291,2.333
2025-01-07 20:15:00,0.0,0.0,0.0,1.534,1.534
2025-01-07 20:30:00,0.019,0.023,0.004,1.587,1.633
2025-01-07 20:45:00,0.0,0.0,0.01,0.052,0.062
2025-01-07 21:00:00,0.0,0.017,0.008,0.07,0.095
2025-01-07 21:15:00,0.048,0.018,0.024,0.057,0.147
2025-01-07 21:30:00,0.02,0.031,0.012,0.065,0.128
2025-01-07 21:45:00,0.0,0.043,0.037,0.094,0.174
2025-01-07 22:00:00,0.0,0.026,0.026,1.801,1.853
2025-01-07 22:15:00,0.01,0.0,0.023,0.099,0.132
2025-01-07 22:30:00,0.0,0.0,0.036,0.121,0.157
2025-01-07 22:45:00,0.0,0.005,0.057,0.067,0.129
2025-01-07 23:00:00,0.0,0.021,0.0,0.06,0.081
2025-01-07 23:15:00,0.037,0.0,0.038,0.081,0.156
2025-01-07 23:30:00,0.0,0.0,0.0,0.047,0.047
2025-01-07 23:45:00,0.0,0.0,0.0,0.071,0.071
2025-01-08 00:00:00,0.0,0.026,0.067,0.113,0.206
2025-01-08 00:15:00,0.0,0.04,0.019,0.051,0.11
2025-01-08 00:30:00,0.013,0.0,0.0,0.077,0.09
2025-01-08 00:45:00,0.007,0.0,0.001,0.072,0.08
2025-01-08 01:00:00,0.017,0.01,0.001,0.077,0.105
2025-01-08 01:15:00,0.0,0.0,0.01,0.016,0.026
2025-01-08 01:30:00,0.0,0.0,0.0,0.063,0.063
2025-01-08 01:45:00,0.016,0.0,0.038,0.07,0.124
2025-01-08 02:00:00,0.0,0.023,0.027,0.08,0.13
2025-01-08 02:15:00,0.006,0.0,0.0,0.057,0.063
2025-01-08 02:30:00,0.035,0.0,0.027,0.068,0.13
2025-01-08 02:45:00,0.0,0.019,0.0,0.065,0.084
2025-01-08 03:00:00,0.0,0.006,0.056,1.871,1.933
2025-01-08 03:15:00,0.0,0.0,0.0,0.068,0.068
2025-01-08 03:30:00,0.062,0.012,0.011,1.617,1.702
2025-01-08 03:45:00,0.0,0.008,0.03,1.609,1.647
2025-01-08 04:00:00,0.011,0.013,0.0,0.08,0.104
2025-01-08 04:15:00,0.0,0.039,0.015,0.088,0.142
2025-01-08 04:30:00,0.0,0.016,0.0,0.072,0.088
2025-01-08 04:45:00,0.0,0.004,0.043,0.055,0.102
2025-01-08 05:00:00,0.025,0.0,0.0,0.082,0.107
2025-01-08 05:15:00,0.025,0.0,0.0,0.068,0.093
2025-01-08 05:30:00,0.036,0.02,0.026,0.091,0.173
2025-01-08 05:45:00,0.03,0.003,0.0,0.083,0.116
2025-01-08 06:00:00,0.0,0.053,0.044,0.059,0.156
2025-01-08 06:15:00,0.026,0.0,0.023,2.417,2.466
2025-01-08 06:30:00,0.0,0.007,0.044,2.436,2.487
2025-01-08 06:45:00,0.044,0.0,0.01,2.474,2.528
2025-01-08 07:00:00,0.0,0.0,0.001,4.186,4.187
2025-01-08 07:15:00,0.005,0.0,0.025,4.189,4.219
2025-01-08 07:30:00,0.045,0.006,0.0,0.025,0.076
2025-01-08 07:45:00,0.0,0.02,0.009,0.125,0.154
2025-01-08 08:00:00,0.041,0.0,0.004,0.036,0.081
2025-01-08 08:15:00,0.0,0.062,0.0,0.032,0.094
2025-01-08 08:30:00,0.002,0.0,0.0,0.08,0.082
2025-01-08 08:45:00,0.031,0.0,0.025,0.058,0.114
2025-01-08 09:00:00,0.0,0.0,0.0,0.088,0.088
2025-01-08 09:15:00,0.014,0.0,0.0,0.09,0.104
2025-01-08 09:30:00,0.03,0.019,0.019,0.034,0.102
2025-01-08 09:45:00,0.009,0.0,0.0,0.106,0.115
2025-01-08 10:00:00,0.0,0.037,0.0,2.092,2.129
2025-01-08 10:15:00,0.0,0.0,0.0,0.048,0.048
2025-01-08 10:30:00,0.011,0.0,0.0,0.097,0.108
2025-01-08 10:45:00,0.0,0.003,0.0,1.847,1.85
2025-01-08 11:00:00,0.0,0.05,0.0,0.051,0.101
2025-01-08 11:15:00,0.04,0.0,0.025,0.068,0.133
2025-01-08 11:30:00,0.0,0.0,0.062,0.0,0.062
2025-01-08 11:45:00,0.0,0.0,0.0,0.118,0.118
2025-01-08 12:00:00,0.0,0.024,0.0,0.066,0.09
2025-01-08 12:15:00,0.03,0.018,0.0,0.033,0.081
2025-01-08 12:30:00,0.0,0.006,0.0,1.677,1.683
2025-01-08 12:45:00,0.024,0.0,0.0,2.083,2.107
2025-01-08 13:00:00,0.0,0.0,0.031,2.079,2.11
2025-01-08 13:15:00,0.024,0.0,0.0,0.083,0.107
2025-01-08 13:30:00,0.043,0.001,0.023,0.019,0.086
2025-01-08 13:45:00,0.005,0.013,0.0,0.08,0.098
2025-01-08 14:00:00,0.0,0.042,0.0,0.139,0.181
2025-01-08 14:15:00,0.038,0.0,0.036,0.08,0.154
2025-01-08 14:30:00,0.0,0.03,0.0,0.109,0.139
2025-01-08 14:45:00,0.014,0.0,0.0,0.021,0.035
2025-01-08 15:00:00,0.0,0.0,0.002,0.064,0.066
2025-01-08 15:15:00,0.0,0.003,0.0,0.022,0.025
2025-01-08 15:30:00,0.0,0.037,0.021,0.066,0.124
2025-01-08 15:45:00,0.0,0.0,0.0,0.062,0.062
2025-01-08 16:00:00,0.024,0.006,0.0,0.012,0.042
2025-01-08 16:15:00,0.0,0.0,0.014,0.079,0.093
2025-01-08 16:30:00,0.0,0.0,0.0,0.124,0.124
2025-01-08 16:45:00,0.006,0.025,0.0,0.079,0.11
2025-01-08 17:00:00,0.0,0.0,0.007,0.071,0.078
2025-01-08 17:15:00,0.006,0.0,0.014,0.069,0.089
2025-01-08 17:30:00,0.035,0.0,0.014,0.069,0.118
2025-01-08 17:45:00,0.0,0.0,0.034,0.057,0.091
2025-01-08 18:00:00,0.034,0.0,0.011,0.082,0.127
2025-01-08 18:15:00,0.0,0.0,0.011,0.074,0.085
2025-01-08 18:30:00,0.0,0.005,0.029,0.049,0.083
2025-01-08 18:45:00,0.054,0.028,0.025,0.076,0.183
2025-01-08 19:00:00,0.0,0.019,0.054,0.062,0.135
2025-01-08 19:15:00,0.043,0.01,0.001,0.112,0.166
2025-01-08 19:30:00,0.036,0.0,0.0,0.03,0.066
2025-01-08 19:45:00,0.0,0.0,0.0,2.219,2.219
2025-01-08 20:00:00,0.0,0.006,0.009,2.181,2.196
2025-01-08 20:15:00,0.0,0.009,0.0,2.167,2.176
2025-01-08 20:30:00,0.011,0.0,0.0,2.22,2.231
2025-01-08 20:45:00,0.047,0.0,0.0,2.187,2.234
2025-01-08 21:00:00,0.003,0.009,0.0,2.185,2.197
2025-01-08 21:15:00,0.591,0.0,0.003,0.064,0.658
2025-01-08 21:30:00,0.573,0.036,0.01,0.077,0.696
2025-01-08 21:45:00,1.657,0.036,0.015,0.097,1.805
2025-01-08 22:00:00,1.652,0.0,0.0,0.118,1.77
2025-01-08 22:15:00,1.659,0.0,0.048,0.095,1.802
2025-01-08 22:30:00,0.417,0.0,0.0,0.072,0.489
2025-01-08 22:45:00,0.458,0.006,0.036,0.082,0.582
2025-01-08 23:00:00,0.27,0.01,0.006,0.077,0.363
2025-01-08 23:15:00,0.0,0.012,0.024,1.505,1.541
2025-01-08 23:30:00,0.0,0.033,0.075,0.07,0.178
2025-01-08 23:45:00,0.0,0.009,0.0,0.114,0.123
2025-01-09 00:00:00,0.013,0.009,0.015,0.049,0.086
2025-01-09 00:15:00,0.004,0.0,0.0,0.005,0.009
2025-01-09 00:30:00,0.0,0.0,0.0,0.068,0.068
2025-01-09 00:45:00,0.0,0.042,0.0,0.092,0.134
2025-01-09 01:00:00,0.0,0.0,0.0,0.095,0.095
2025-01-09 01:15:00,0.0,0.0,0.0,0.068,0.068
2025-01-09 01:30:00,0.003,0.0,0.0,0.087,0.09
2025-01-09 01:45:00,0.015,0.0,0.02,0.046,0.081
2025-01-09 02:00:00,0.0,0.0,0.0,0.112,0.112
2025-01-09 02:15:00,0.004,0.0,0.0,0.041,0.045
2025-01-09 02:30:00,0.0,0.0,0.005,0.062,0.067
2025-01-09 02:45:00,0.0,0.0,0.046,0.063,0.109
2025-01-09 03:00:00,0.0,0.0,0.012,0.103,0.115
2025-01-09 03:15:00,0.003,0.0,0.0,0.028,0.031
2025-01-09 03:30:00,0.019,0.0,0.054,0.106,0.179
2025-01-09 03:45:00,0.041,0.023,0.0,0.038,0.102
2025-01-09 04:00:00,0.033,0.0,0.0,0.015,0.048
2025-01-09 04:15:00,0.0,0.0,0.03,0.002,0.032
2025-01-09 04:30:00,0.0,0.0,0.0,0.073,0.073
2025-01-09 04:45:00,0.017,0.051,0.0,0.062,0.13
2025-01-09 05:00:00,0.002,0.0,0.0,0.07,0.072
2025-01-09 05:15:00,0.064,0.047,0.038,0.083,0.232
2025-01-09 05:30:00,0.0,0.002,0.027,0.104,0.133
2025-01-09 05:45:00,0.0,0.0,0.02,0.012,0.032
2025-01-09 06:00:00,0.059,0.021,0.0,0.09,0.17
2025-01-09 06:15:00,0.0,0.033,0.0,2.101,2.134
2025-01-09 06:30:00,0.0,0.014,0.0,2.054,2.068
2025-01-09 06:45:00,0.0,0.025,0.0,2.105,2.13
2025-01-09 07:00:00,0.002,0.0,0.042,0.036,0.08
2025-01-09 07:15:00,0.0,0.002,0.0,0.058,0.06
2025-01-09 07:30:00,0.016,0.0,0.0,0.088,0.104
2025-01-09 07:45:00,0.0,0.0,0.0,0.081,0.081
2025-01-09 08:00:00,0.0,0.0,0.048,0.088,0.136
2025-01-09 08:15:00,0.0,0.0,0.0,0.091,0.091
2025-01-09 08:30:00,0.022,0.016,0.006,0.088,0.132
2025-01-09 08:45:00,0.0,0.021,0.011,0.098,0.13
2025-01-09 09:00:00,0.0,0.0,0.007,0.024,0.031
2025-01-09 09:15:00,0.023,0.016,0.031,1.729,1.799
2025-01-09 09:30:00,0.0,0.007,0.003,0.053,0.063
2025-01-09 09:45:00,0.014,0.0,0.0,0.068,0.082
2025-01-09 10:00:00,0.0,0.013,0.0,0.075,0.088
2025-01-09 10:15:00,0.007,0.006,0.0,0.036,0.049
2025-01-09 10:30:00,0.0,0.057,0.0,0.01,0.067
2025-01-09 10:45:00,0.061,0.079,0.003,0.011,0.154
2025-01-09 11:00:00,0.0,0.017,0.0,0.054,0.071
2025-01-09 11:15:00,0.037,0.016,2.511,0.055,2.619
2025-01-09 11:30:00,0.012,0.0,2.438,0.053,2.503
2025-01-09 11:45:00,0.008,0.0,2.403,0.111,2.522
2025-01-09 12:00:00,0.016,0.001,2.339,0.04,2.396
2025-01-09 12:15:00,0.0,0.0,2.232,0.047,2.279
2025-01-09 12:30:00,0.046,0.0,2.174,0.045,2.265
2025-01-09 12:45:00,0.04,0.0,0.195,0.071,0.306
2025-01-09 13:00:00,0.045,0.0,0.0,0.035,0.08
2025-01-09 13:15:00,0.042,0.033,0.004,0.052,0.131
2025-01-09 13:30:00,0.027,0.0,0.012,0.026,0.065
2025-01-09 13:45:00,0.006,0.062,0.001,0.056,0.125
2025-01-09 14:00:00,0.0,0.0,0.001,0.041,0.042
2025-01-09 14:15:00,0.0,0.0,0.0,0.06,0.06
2025-01-09 14:30:00,0.034,0.013,0.027,0.044,0.118
2025-01-09 14:45:00,0.0,0.0,0.013,0.142,0.155
2025-01-09 15:00:00,0.0,0.011,0.04,1.779,1.83
2025-01-09 15:15:00,0.018,0.0,0.018,1.766,1.802
2025-01-09 15:30:00,0.0,0.005,0.0,0.113,0.118
2025-01-09 15:45:00,0.0,0.005,0.021,0.028,0.054
2025-01-09 16:00:00,0.002,0.01,0.083,0.045,0.14
2025-01-09 16:15:00,0.0,0.0,0.0,0.052,0.052
2025-01-09 16:30:00,0.0,0.0,0.0,0.044,0.044
2025-01-09 16:45:00,0.0,0.0,0.0,0.064,0.064
2025-01-09 17:00:00,0.013,0.045,0.022,0.073,0.153
2025-01-09 17:15:00,0.0,0.0,0.0,0.038,0.038
2025-01-09 17:30:00,0.023,0.0,0.045,0.017,0.085
2025-01-09 17:45:00,0.004,0.0,0.0,0.065,0.069
2025-01-09 18:00:00,0.0,0.0,0.0,0.053,0.053
2025-01-09 18:15:00,0.01,0.0,0.0,0.046,0.056
2025-01-09 18:30:00,0.005,0.0,0.0,0.048,0.053
